num,playerID,yearID,stint,teamID,IgID,G,AB,R,H,B2,B3,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,prev_salary,salary
77045,gipsoch01,1998,1,SEA,AL,44,51,11,12,1,0,0,2,2,1,5,9,1,1,0,0,1,170000,210000
77046,girarjo01,1998,1,NYA,AL,78,254,31,70,11,4,3,31,2,4,14,38,1,2,8,1,10,2850000,3400000
77047,glanvdo01,1998,1,PHI,NL,158,678,106,189,28,7,8,49,23,6,42,89,1,6,5,4,7,260000,541666
77049,glaustr01,1998,1,ANA,AL,48,165,19,36,9,0,1,23,1,0,15,51,0,0,0,2,3,170000,207500
77050,glavito02,1998,1,ATL,NL,33,71,3,17,3,0,0,7,0,0,1,15,0,0,14,0,0,7000000,7000000
77051,gomeswa01,1998,1,PHI,NL,71,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,170000,260000
77052,gomezch02,1998,1,SDN,NL,145,449,55,120,32,3,4,39,1,3,51,87,7,5,7,3,11,1150000,2200000
77053,gonzaal01,1998,1,TOR,AL,158,568,70,136,28,1,13,51,21,6,28,121,1,6,13,3,13,1497500,2275000
77054,gonzaal02,1998,1,FLO,NL,25,86,11,13,2,0,3,7,0,0,9,30,0,1,2,0,2,170000,201000
77056,gonzaje01,1998,1,CHN,NL,21,32,0,6,1,0,0,2,0,0,0,11,0,0,8,0,0,210000,265000
77057,gonzaju03,1998,1,TEX,AL,154,606,110,193,50,2,45,157,2,1,46,126,9,6,0,11,20,7800000,8500000
77060,goodedw01,1998,1,CLE,AL,23,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2787500,2637500
77062,goodwto01,1998,1,TEX,AL,154,520,102,151,13,3,2,33,38,20,73,90,0,2,10,3,2,2350000,3225000
77063,gordoto01,1998,1,BOS,AL,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300000,3750000
77064,gorecri01,1998,1,TBA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,210000
77065,gracema01,1998,1,CHN,NL,158,595,92,184,39,3,17,89,4,7,93,56,8,3,0,7,17,4225000,4100000
77066,gracemi02,1998,1,PHI,NL,21,23,1,2,0,0,0,1,0,0,2,11,0,0,3,0,1,225000,240000
77068,graveda01,1998,1,CIN,NL,62,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,175000,260000
77069,grebecr01,1998,1,TOR,AL,102,301,33,77,17,2,2,27,2,2,29,42,0,4,8,2,8,415000,550000
77071,greensh01,1998,1,TOR,AL,158,630,106,175,33,4,35,100,35,12,50,142,2,5,1,3,6,1475000,3125000
77072,greento02,1998,1,ANA,AL,29,71,3,18,4,0,1,7,0,0,2,20,0,0,0,0,0,200000,225000
77073,greenty01,1998,1,PHI,NL,27,41,2,6,1,0,0,3,0,0,2,21,0,0,6,2,0,550000,725000
77076,greerru01,1998,1,TEX,AL,155,598,107,183,31,5,16,108,2,4,80,93,1,4,0,9,18,1025000,3300000
77077,greisse01,1998,1,DET,AL,21,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,170000,240000
77078,grievbe01,1998,1,OAK,AL,155,583,94,168,41,2,18,89,2,2,85,123,3,9,0,1,18,172000,300000
77079,griffke02,1998,1,SEA,AL,161,633,120,180,33,3,56,146,20,5,76,121,11,7,0,4,14,8153667,8760532
77080,grissma02,1998,1,MIL,NL,142,542,57,147,28,1,10,60,13,8,24,78,2,2,2,2,12,5000000,5000000
77081,groombu01,1998,1,OAK,AL,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595000,850000
77085,guarded01,1998,1,MIN,AL,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650000,850000
77086,guerrvl01,1998,1,MON,NL,159,623,108,202,37,7,38,109,11,9,42,95,13,7,0,5,15,230000,1050000
77091,guilljo01,1998,1,PIT,NL,153,573,60,153,38,2,14,84,3,5,21,100,0,6,1,4,7,255000,375000
77093,guilloz01,1998,2,ATL,NL,83,264,35,73,15,1,1,22,1,4,24,25,0,1,4,2,2,170000,550000
77094,gundeer01,1998,1,TEX,AL,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510000,450000
77096,gutieri01,1998,1,HOU,NL,141,491,55,128,24,3,2,46,13,7,54,84,5,6,3,7,20,850000,2212500
77099,gwynnto01,1998,1,SDN,NL,127,461,65,148,35,0,16,69,3,1,35,18,6,1,0,8,14,4050000,4400000
77112,hamptmi01,1998,1,HOU,NL,32,61,3,16,4,0,0,2,2,0,7,12,0,1,7,0,2,2250000,4125000
77116,hanseje01,1998,1,KCA,AL,4,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,172500,204000
77119,harnipe01,1998,1,CIN,NL,32,66,3,7,0,0,0,1,0,0,1,22,0,0,9,0,1,300000,3000000
77123,harripe01,1998,1,ANA,AL,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226500,305000
77126,hasegsh01,1998,1,ANA,AL,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790000,900000
77129,hattesc01,1998,1,BOS,AL,112,359,46,99,23,1,12,43,0,0,43,58,3,5,0,3,11,240000,350000
77130,hawkila01,1998,1,MIN,AL,33,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,180000,300000
77131,hayesch01,1998,1,SFN,NL,111,329,39,94,8,0,12,62,2,1,34,61,0,0,1,2,4,1800000,1900000
77132,hayneji01,1998,1,OAK,AL,33,3,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,187500,280000
77134,helliri01,1998,1,TEX,AL,33,5,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,216500,2250000
77136,heltoto01,1998,1,COL,NL,152,530,78,167,37,1,25,97,3,3,53,54,5,6,1,5,15,190000,750000
77139,henlebo01,1998,1,MON,NL,41,115,16,35,8,1,3,18,3,0,11,26,0,3,2,1,4,170000,215000
77142,henrydo01,1998,1,HOU,NL,59,4,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,725000,725000
77143,hentgpa01,1998,1,TOR,AL,29,5,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3250000,8600000
77146,heredgi01,1998,1,OAK,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275000,450000
77147,hermadu01,1998,1,MON,NL,32,52,7,6,1,0,1,2,0,0,10,29,0,1,5,0,0,250000,2075000
77148,hernaca01,1998,1,SDN,NL,129,390,34,102,15,0,9,52,2,2,16,54,2,9,0,2,19,700000,1250000
77149,hernajo01,1998,1,CHN,NL,149,488,76,124,23,7,23,75,4,6,40,140,3,1,2,2,12,725000,2400000
77150,hernali01,1998,1,FLO,NL,35,82,3,16,3,0,0,6,0,0,0,20,0,1,1,0,4,1475000,1875000
77151,hernaor01,1998,1,NYA,AL,21,7,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,750000,1850000
77152,hernaro01,1998,1,TBA,AL,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000,6180000
77155,hidalri01,1998,1,HOU,NL,74,211,31,64,15,0,7,35,3,3,17,37,0,2,0,4,5,170000,260000
77156,higgibo02,1998,1,DET,AL,157,612,92,174,37,4,25,85,3,3,63,101,2,6,0,4,16,2425000,3825000
77159,hillke01,1998,1,ANA,AL,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,5500000
77160,hinchaj01,1998,1,OAK,AL,120,337,34,78,10,0,9,35,3,0,30,89,0,4,13,7,6,170000,230000
77161,hitchst01,1998,1,SDN,NL,39,50,5,7,0,0,0,2,0,0,1,21,0,0,5,0,0,2250000,3500000
77162,hockide01,1998,1,MIN,AL,110,198,32,40,6,1,3,15,2,1,16,44,1,0,3,2,2,185000,325000
77163,hoffmtr01,1998,1,SDN,NL,66,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2925000,4775000
77168,hollato01,1998,1,LAN,NL,55,175,23,47,6,4,3,20,4,3,9,42,0,1,2,0,2,700000,850000
77173,holtzmi01,1998,1,ANA,AL,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226500,290000
77175,houstty01,1998,1,CHN,NL,95,255,26,65,7,1,9,33,2,2,13,53,1,0,1,1,6,225000,715000
77176,howarda02,1998,1,SLN,NL,46,102,15,25,1,1,2,12,0,0,12,22,2,0,2,1,2,850000,950000
77178,howelja02,1998,1,HOU,NL,24,38,4,11,5,0,1,7,0,0,4,12,0,0,0,0,1,500000,550000
77179,howrybo01,1998,1,CHA,AL,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170000,235000
77181,hubbatr01,1998,1,LAN,NL,94,208,29,62,9,1,7,18,9,5,18,46,0,3,3,3,5,250000,300000
77186,hughebo01,1998,1,MIL,NL,85,218,28,50,7,2,9,29,1,2,16,54,1,1,1,1,3,170000,217000
77189,huntebr02,1998,1,DET,AL,142,595,67,151,29,3,4,36,42,12,36,94,0,2,2,1,8,562500,1750000
77194,ibanera01,1998,1,SEA,AL,37,98,12,25,7,1,2,12,0,0,5,22,0,0,0,0,4,170000,220000
77197,irabuhi01,1998,1,NYA,AL,29,4,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,2925000,3125000
77200,jacksmi02,1998,1,CLE,AL,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,2100000
77204,jamesmi01,1998,1,ANA,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700000,805000
77205,javiest01,1998,1,SFN,NL,135,417,63,121,13,5,4,49,21,5,65,63,4,1,4,3,13,1750000,1750000
77208,jeffere01,1998,1,BOS,AL,62,196,24,60,16,1,8,31,0,0,21,40,2,1,0,1,7,3200000,3400000
77212,jeterde01,1998,1,NYA,AL,149,626,127,203,25,8,19,84,30,6,57,119,1,5,3,3,13,750000,5000000
77217,johnsdo04,1998,1,BAL,AL,31,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,300000
77219,johnsjo07,1998,1,SFN,NL,70,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,230000,702500
77222,johnsla03,1998,1,CHN,NL,85,304,51,85,8,4,2,21,10,6,26,22,1,0,1,1,5,4900000,5100000
77229,jonesan01,1998,1,ATL,NL,159,582,89,158,33,8,31,90,27,4,40,129,8,4,1,4,10,215000,330000
77230,jonesbo03,1998,1,NYN,NL,30,48,1,9,1,0,0,4,0,0,2,21,0,0,12,0,1,3116667,4866666
77231,jonesbo04,1998,1,COL,NL,35,45,3,8,1,0,0,4,0,0,0,14,0,0,5,0,1,170000,245000
77234,jonesch06,1998,1,ATL,NL,160,601,123,188,29,5,34,107,16,6,96,93,1,1,1,8,17,2550000,4175000
77237,joneste02,1998,1,MON,NL,60,212,30,46,7,2,1,15,16,4,21,46,1,0,15,0,2,170000,215000
77238,jonesto02,1998,1,DET,AL,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250000,2500000
77240,jordake01,1998,1,PHI,NL,112,250,23,69,13,0,2,27,0,0,8,30,1,2,0,1,5,230000,550000
77242,joynewa01,1998,1,SDN,NL,131,439,58,131,30,1,12,80,1,2,51,44,8,1,0,3,11,3750000,2841680
77243,juddmi01,1998,1,LAN,NL,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170000,205000
77246,justida01,1998,1,CLE,AL,146,540,94,151,39,2,21,88,9,3,76,98,7,0,0,9,9,6500000,7000000
77247,kamiesc01,1998,1,BAL,AL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2850000,3350000
77251,karlsc01,1998,1,MIL,NL,34,56,3,4,0,1,0,0,0,0,4,17,0,0,9,0,1,800000,2900000
77252,karroer01,1998,1,LAN,NL,139,507,59,150,20,1,23,87,7,2,47,93,1,3,0,7,7,4500000,5500000
77257,kellyro01,1998,1,TEX,AL,75,257,48,83,7,3,16,46,0,2,8,46,0,3,1,1,4,1625000,2225000
77258,kendaja01,1998,1,PIT,NL,149,535,95,175,36,3,12,75,26,5,51,51,3,31,2,8,6,600000,1250000
77259,kentje01,1998,1,SFN,NL,137,526,94,156,37,3,31,128,9,4,48,110,4,9,1,10,16,3400000,5750000
77261,kileda01,1998,1,COL,NL,39,71,5,18,5,0,0,5,0,0,4,22,0,0,9,0,1,5492981,8442981
77263,kingje01,1998,1,KCA,AL,131,486,83,128,17,1,24,93,10,2,42,73,1,2,0,10,10,4000000,4000000
77268,kleskry01,1998,1,ATL,NL,129,427,69,117,29,1,18,70,5,3,56,66,5,3,0,4,9,3500000,4750000
77269,klinest02,1998,1,MON,NL,78,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,173500,260000
77271,knoblch01,1998,1,NYA,AL,150,603,117,160,25,4,17,64,31,12,76,70,1,18,2,7,13,6000000,6000000
77276,kotsama01,1998,1,FLO,NL,154,578,72,161,25,7,11,68,10,5,34,61,2,1,7,3,17,171000,280000
77289,lankfra01,1998,1,SLN,NL,154,533,94,156,37,1,31,105,26,5,86,151,5,3,0,4,4,4666667,6600000
77290,lansimi01,1998,1,COL,NL,153,584,73,161,39,2,12,66,10,3,39,88,4,5,7,3,18,3950000,5750000
77292,larkiba01,1998,1,CIN,NL,145,538,93,166,34,10,17,72,26,3,79,69,5,2,4,3,12,5300000,5300000
77296,lawtoma02,1998,1,MIN,AL,152,557,91,155,36,6,21,77,16,8,86,64,6,15,0,4,10,215000,1700000
77298,ledesaa01,1998,1,TBA,AL,95,299,30,97,16,3,0,29,9,7,9,51,1,1,4,2,8,195000,227500
77299,leede02,1998,1,FLO,NL,141,454,62,106,29,1,17,74,5,2,47,120,1,10,0,2,12,172000,265000
77300,leetr01,1998,1,ARI,NL,146,562,71,151,20,2,22,72,8,1,67,123,5,0,0,1,13,170000,400000
77301,leiteal01,1998,1,NYN,NL,28,57,1,6,3,0,0,4,0,0,7,32,0,0,5,0,0,3000000,5250000
77303,leiussc01,1998,1,KCA,AL,17,46,2,8,0,0,0,4,0,0,1,6,0,0,0,0,2,180000,200000
77307,leskacu01,1998,1,COL,NL,66,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,730000,1050000
77310,lewisda01,1998,1,BOS,AL,155,585,95,157,25,3,8,63,29,12,70,94,0,8,2,5,12,500000,2100000
77316,liebemi01,1998,1,PHI,NL,86,313,39,80,15,3,8,45,2,1,17,44,1,7,0,5,4,1200000,2250000
77317,ligteke01,1998,1,ATL,NL,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175000,255000
77318,limajo01,1998,1,HOU,NL,33,79,6,11,2,0,0,4,0,0,2,27,0,0,9,1,0,240000,2250000
77326,lockhke01,1998,1,ATL,NL,109,366,50,94,21,0,9,37,2,2,29,37,0,1,2,3,2,700000,1000000
77328,loeweca01,1998,1,PHI,NL,21,35,4,3,0,0,0,1,0,0,3,10,0,0,5,0,1,170000,215000
77329,loftoke01,1998,1,CLE,AL,154,600,101,169,31,6,12,64,54,10,87,80,1,2,3,6,7,7550000,7550000
77330,loiseri01,1998,1,PIT,NL,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,275000,400000
77333,lopezal02,1998,1,TBA,AL,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245000,630000
77334,lopezja01,1998,1,ATL,NL,133,489,73,139,21,1,34,106,5,3,30,85,1,6,1,8,22,3850000,5250000
77335,lopezlu02,1998,1,NYN,NL,117,266,37,67,13,2,2,22,2,2,20,60,3,4,3,2,10,375000,575000
77337,loretma01,1998,1,MIL,NL,140,434,55,137,29,0,6,54,9,6,42,47,1,7,4,4,14,275000,1495000
77340,lowede01,1998,1,BOS,AL,63,4,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,172000,245000
77354,maddugr01,1998,1,ATL,NL,34,75,4,18,3,0,0,4,0,1,4,18,0,0,6,0,0,9600000,10600000
77355,maddumi01,1998,1,MON,NL,51,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,235000,610000
77362,mantema01,1998,1,FLO,NL,42,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,735000
77367,manwaki01,1998,1,COL,NL,110,291,30,72,12,3,2,26,1,5,38,49,3,3,2,1,11,2150000,700000
77368,marreel01,1998,1,SLN,NL,83,254,28,62,18,1,4,20,6,2,28,42,5,0,1,1,5,172500,210000
77369,martial03,1998,1,PIT,NL,125,440,57,105,15,2,12,47,20,3,32,91,2,5,0,2,13,2600000,2700000
77370,martida01,1998,1,TBA,AL,90,309,31,79,11,0,3,20,8,7,35,52,4,2,0,1,5,1500000,2000000
77372,martied01,1998,1,SEA,AL,154,556,86,179,46,1,29,102,1,1,106,96,4,3,0,7,13,3500000,3500000
77375,martija02,1998,1,PIT,NL,37,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,170000,0
77378,martipe02,1998,1,BOS,AL,33,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7575000,11100000
77381,martisa01,1998,1,CHN,NL,45,87,7,23,9,1,0,7,1,0,13,21,0,1,0,1,3,174500,220000
77382,martiti02,1998,1,NYA,AL,142,531,92,149,33,1,28,123,2,1,61,83,3,6,0,10,18,4300000,4300000
77383,martito02,1998,1,CLE,AL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190000,225000
77388,mathetj01,1998,1,OAK,AL,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315000,750000
77391,maynebr01,1998,1,SFN,NL,94,275,26,75,15,0,3,32,2,1,37,47,3,1,2,2,8,700000,750000
77395,mccraqu01,1998,1,TBA,AL,155,614,77,179,38,7,7,59,19,10,41,107,1,3,9,8,12,270000,1850000
77398,mcdonja02,1998,1,OAK,AL,70,175,25,44,9,0,1,16,10,4,27,33,0,3,6,1,2,174000,222500
77399,mcdowja01,1998,1,ANA,AL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,500000
77400,mcelrch01,1998,1,COL,NL,78,5,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,817000,1050000
77402,mcgeewi01,1998,1,SLN,NL,120,269,27,68,10,1,3,34,7,2,14,49,5,0,0,3,6,1400000,1000000
77403,mcgrifr01,1998,1,TBA,AL,151,564,73,160,33,0,19,81,7,2,79,118,9,2,0,4,14,5500000,5250000
77404,mcguiry01,1998,1,MON,NL,130,210,17,39,9,0,1,10,0,0,32,55,0,0,1,1,9,185000,225000
77405,mcgwima01,1998,1,SLN,NL,155,509,130,152,21,0,70,147,1,0,162,155,28,6,0,4,8,8928354,9358667
77406,mclemma01,1998,1,TEX,AL,126,461,79,114,15,1,5,53,12,4,89,64,1,2,12,3,15,2300000,2400000
77407,mcmicgr01,1998,1,NYN,NL,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900000,1950000
77409,mcmicgr01,1998,3,NYN,NL,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900000,1950000
77410,mcraebr01,1998,1,NYN,NL,159,552,79,146,36,5,21,79,20,11,80,90,3,5,3,5,5,3850000,3750000
77411,meadobr01,1998,1,FLO,NL,31,54,4,7,0,0,0,3,0,0,4,19,0,0,2,1,2,170000,265000
77413,mecirji01,1998,1,TBA,AL,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205000,267500
77414,medinra01,1998,1,FLO,NL,12,19,1,1,0,0,0,0,0,0,0,6,0,0,6,0,0,170000,200000
77415,melusmi01,1998,1,HOU,NL,8,8,1,2,1,0,0,0,0,0,1,4,0,0,0,0,1,170000,200000
77416,mendora01,1998,1,NYA,AL,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,275000,375000
77421,merckke01,1998,1,SLN,NL,32,54,3,8,0,1,1,6,0,0,2,25,0,0,5,0,1,1300000,2500000
77422,merlolo01,1998,1,BOS,AL,39,96,10,27,6,0,1,15,1,0,7,20,1,2,1,0,1,170000,200000
77427,micelda01,1998,1,SDN,NL,67,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,750000,1100000
77431,millake01,1998,1,FLO,NL,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,170000,200000
77432,milleda02,1998,1,ARI,NL,57,168,17,48,14,2,3,14,1,0,11,43,2,2,2,0,2,177500,240000
77435,milletr02,1998,1,HOU,NL,37,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,175000,247500
77438,millwke01,1998,1,ATL,NL,31,50,1,4,1,0,0,1,0,0,6,22,0,0,6,0,0,175000,230000
77439,miltoer01,1998,1,MIN,AL,32,9,0,4,0,0,0,1,0,0,0,4,0,0,0,0,0,170000,240000
77446,moehlbr01,1998,1,DET,AL,33,4,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,240000,466666
77452,mondera01,1998,1,LAN,NL,148,580,85,162,26,5,30,90,16,10,30,112,4,3,0,4,8,5500000,9000000
77453,montgje01,1998,1,KCA,AL,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800000,2500000
77455,mooretr01,1998,1,MON,NL,14,17,1,4,1,0,0,0,0,0,1,3,0,0,1,0,0,170000,207500
77456,moranmi01,1998,1,CHN,NL,154,582,93,172,20,4,8,53,13,1,72,84,4,9,4,2,14,2000000,2000000
77457,mordemi01,1998,1,MON,NL,73,119,12,24,4,2,3,10,1,0,9,20,0,0,2,0,2,250000,325000
77463,morrima01,1998,1,SLN,NL,17,29,1,2,1,0,0,3,0,0,5,16,0,0,7,0,0,300000,550000
77466,moyerja01,1998,1,SEA,AL,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,2300000
77467,muellbi02,1998,1,SFN,NL,145,534,93,157,27,0,9,59,3,3,79,83,1,1,3,5,12,300000,525000
77468,mulhote01,1998,1,CHN,NL,70,17,3,5,2,0,0,3,0,0,2,10,0,0,1,0,0,600000,2925000
77472,mussimi01,1998,1,BAL,AL,29,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6755492,6623143
77473,myersgr01,1998,1,SDN,NL,69,171,19,42,10,0,4,20,0,1,17,36,1,0,0,1,6,750000,850000
77474,myersmi01,1998,1,MIL,NL,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525000,800000
77478,nagych01,1998,1,CLE,AL,33,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3416666,6000000
77480,navarja01,1998,1,CHA,AL,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,5000000
77483,nelsoje01,1998,1,NYA,AL,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1766667,1816666
77484,nenro01,1998,1,SFN,NL,78,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4090000,5150000
77490,nilssda01,1998,1,MIL,NL,102,309,39,83,14,1,12,56,2,2,33,48,1,1,2,2,12,3700000,5694133
77496,nortogr01,1998,1,CHA,AL,105,299,38,71,17,2,9,36,3,3,26,77,1,2,1,2,11,180000,255000
77506,ojalaki01,1998,1,FLO,NL,41,26,2,4,1,0,0,3,0,0,3,10,0,0,2,0,1,225000,240000
77507,oleartr01,1998,1,BOS,AL,156,611,95,165,36,8,23,83,2,2,36,108,2,5,0,5,17,2400000,3500000
77508,olerujo01,1998,1,NYN,NL,160,557,91,197,36,4,22,93,2,2,96,73,11,4,1,7,15,3750000,4250000
77509,olivaom01,1998,1,ANA,AL,40,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1150000,1825000
77514,olsongr01,1998,1,ARI,NL,64,2,1,1,0,0,1,2,0,0,0,1,0,0,0,0,0,650000,850000
77515,oneilpa01,1998,1,NYA,AL,152,602,95,191,40,2,24,116,15,1,57,103,2,2,0,11,22,5500000,6250000
77516,oquismi01,1998,1,OAK,AL,31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,215000,450000
77518,ordonma01,1998,1,CHA,AL,145,535,70,151,25,2,14,65,9,7,28,53,1,9,2,4,19,175000,305000
77519,ordonre01,1998,1,NYN,NL,153,505,46,124,20,2,1,42,3,6,23,60,7,1,15,4,11,320000,1650000
77522,oroscje01,1998,1,BAL,AL,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100000,800000
77525,ortizru01,1998,1,SFN,NL,22,25,3,7,0,0,1,2,0,0,2,9,0,0,5,0,0,170000,220000
77526,osbordo01,1998,1,SLN,NL,14,25,0,1,0,0,0,0,0,0,3,5,0,0,4,0,1,3750000,5080000
77527,osikke01,1998,1,PIT,NL,39,98,8,21,4,0,0,7,1,2,13,16,2,2,2,1,4,275000,350000
77528,osunaan01,1998,1,LAN,NL,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000,1050000
77529,otanewi01,1998,1,BAL,AL,3,5,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,170000,200000
77532,paintla01,1998,1,SLN,NL,65,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,430000,800000
77535,palmeor01,1998,1,ANA,AL,75,165,28,53,7,2,0,21,5,4,20,11,1,0,7,0,2,189000,276000
77537,paniajo01,1998,1,SEA,AL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185000,230000
77540,parkch01,1998,1,LAN,NL,34,72,2,14,2,1,0,3,0,0,2,30,0,0,6,0,0,700000,2300000
77541,parquji01,1998,1,CHA,AL,21,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,170000,230000
77542,parrist01,1998,1,CIN,NL,18,29,0,4,0,0,0,3,0,0,0,9,0,0,3,0,0,175000,275000
77545,patteda04,1998,1,TEX,AL,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208000,290000
77546,pavanca01,1998,1,MON,NL,24,38,1,6,1,0,0,3,0,0,0,14,0,0,6,0,0,170000,225000
77552,percitr01,1998,1,ANA,AL,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125000,1975000
77556,perezed02,1998,1,ATL,NL,61,149,18,50,12,0,6,32,1,1,15,28,0,2,1,0,3,225000,630000
77557,perezne01,1998,1,COL,NL,162,647,80,177,25,9,9,59,5,6,38,70,0,1,22,4,8,210000,400000
77562,perezyo01,1998,1,PHI,NL,57,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,260000,475000
77564,persoro01,1998,1,TOR,AL,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265000,379000
77566,peterch01,1998,1,PIT,NL,39,39,2,9,0,0,0,2,1,0,1,9,0,0,4,0,0,205000,350000
77568,pettian01,1998,1,NYA,AL,33,4,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,3800000,5950000
77575,pichahi01,1998,1,KCA,AL,27,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2150000,2625000
77580,pittsji01,1998,1,KCA,AL,39,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,215000,255000
77581,plesada01,1998,1,TOR,AL,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800000,1500000
77587,ponsosi01,1998,1,BAL,AL,31,4,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,170000,250000
77591,posadjo01,1998,1,NYA,AL,111,358,56,96,23,0,17,63,0,1,47,92,7,0,0,4,14,250000,350000
77597,prattto02,1998,1,NYN,NL,41,69,9,19,9,1,2,18,0,0,2,20,0,0,0,0,0,300000,350000
77605,quantpa01,1998,1,TOR,AL,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150000,500000
77607,radkebr01,1998,1,MIN,AL,32,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1400000,2225000
77614,ramirma02,1998,1,CLE,AL,150,571,108,168,35,2,45,145,5,3,76,121,6,6,0,10,18,2850000,4350000
